,Unnamed: 0,Filenames,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
1662,1662,009948.jpg,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
1663,1663,002761.jpg,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
1664,1664,003573.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1665,1665,009936.jpg,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1666,1666,000356.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1667,1667,001929.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1668,1668,008630.jpg,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
1669,1669,002909.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1670,1670,003119.jpg,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1671,1671,001660.jpg,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
1672,1672,003459.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
1673,1673,008059.jpg,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0
1674,1674,001007.jpg,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1
1675,1675,002119.jpg,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1676,1676,006287.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1677,1677,009231.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1678,1678,006820.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1679,1679,003770.jpg,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1680,1680,007401.jpg,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1681,1681,004557.jpg,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1
1682,1682,007057.jpg,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1683,1683,006401.jpg,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1684,1684,007783.jpg,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0
1685,1685,005972.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1686,1686,007756.jpg,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0
1687,1687,005787.jpg,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1688,1688,001973.jpg,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1689,1689,007428.jpg,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
1690,1690,006064.jpg,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0
1691,1691,003650.jpg,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
1692,1692,005872.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1693,1693,009843.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1694,1694,002062.jpg,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1695,1695,009608.jpg,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0
1696,1696,003463.jpg,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1697,1697,004802.jpg,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1698,1698,003314.jpg,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
1699,1699,002871.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1700,1700,003578.jpg,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,1701,007106.jpg,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1702,1702,009169.jpg,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703,1703,001513.jpg,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
1704,1704,009119.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1705,1705,004427.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706,1706,005165.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1707,1707,008259.jpg,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0
1708,1708,004260.jpg,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1
1709,1709,001264.jpg,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0
1710,1710,009915.jpg,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0
1711,1711,007198.jpg,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1712,1712,003626.jpg,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1713,1713,001783.jpg,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
1714,1714,003001.jpg,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1715,1715,001813.jpg,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0
1716,1716,006435.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1717,1717,001540.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1718,1718,003557.jpg,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1719,1719,002396.jpg,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1
1720,1720,007961.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1721,1721,007507.jpg,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1722,1722,009093.jpg,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1
1723,1723,001446.jpg,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1724,1724,008646.jpg,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
1725,1725,005048.jpg,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1726,1726,006521.jpg,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1727,1727,009124.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1728,1728,002429.jpg,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0
1729,1729,003842.jpg,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1730,1730,001605.jpg,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1731,1731,007027.jpg,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0
1732,1732,003619.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1733,1733,003768.jpg,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1734,1734,006332.jpg,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1735,1735,004153.jpg,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1736,1736,001520.jpg,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1737,1737,003168.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1738,1738,000202.jpg,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1
1739,1739,004435.jpg,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1740,1740,006485.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1741,1741,001006.jpg,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1742,1742,002740.jpg,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
1743,1743,004940.jpg,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1
1744,1744,001377.jpg,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
1745,1745,005793.jpg,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0
1746,1746,007701.jpg,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1747,1747,004064.jpg,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0
1748,1748,008308.jpg,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0
1749,1749,005978.jpg,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0
1750,1750,008457.jpg,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1
1751,1751,001157.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1752,1752,000178.jpg,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
1753,1753,007752.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1754,1754,005771.jpg,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
1755,1755,003014.jpg,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
1756,1756,004665.jpg,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
1757,1757,006345.jpg,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
1758,1758,000003.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1759,1759,007995.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1760,1760,004467.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1761,1761,008740.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1
1762,1762,005154.jpg,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1763,1763,003930.jpg,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
1764,1764,000634.jpg,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1765,1765,009346.jpg,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
1766,1766,004658.jpg,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
1767,1767,008950.jpg,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1768,1768,009487.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1
1769,1769,009766.jpg,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0
1770,1770,006871.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1771,1771,003281.jpg,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0
1772,1772,003352.jpg,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1773,1773,004159.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1774,1774,005411.jpg,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1
1775,1775,004414.jpg,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0
1776,1776,006604.jpg,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1777,1777,004081.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1778,1778,008850.jpg,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
1779,1779,009399.jpg,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1
1780,1780,001438.jpg,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1781,1781,007178.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1782,1782,009930.jpg,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0
1783,1783,008751.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1784,1784,008737.jpg,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
1785,1785,000090.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1786,1786,004668.jpg,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
1787,1787,003540.jpg,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1788,1788,007965.jpg,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0
1789,1789,005347.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1790,1790,001910.jpg,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
1791,1791,001808.jpg,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1792,1792,008419.jpg,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
1793,1793,001665.jpg,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1794,1794,001335.jpg,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1795,1795,006342.jpg,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1
1796,1796,009606.jpg,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1797,1797,001080.jpg,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1798,1798,001889.jpg,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1799,1799,005887.jpg,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
1800,1800,004426.jpg,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1
1801,1801,006577.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1
1802,1802,009436.jpg,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1803,1803,005112.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1804,1804,004040.jpg,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1805,1805,005634.jpg,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
1806,1806,006875.jpg,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0
1807,1807,001715.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1808,1808,004516.jpg,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1809,1809,000108.jpg,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1
1810,1810,008901.jpg,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1
1811,1811,005386.jpg,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1812,1812,004180.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,1813,005049.jpg,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0
1814,1814,009953.jpg,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1815,1815,003902.jpg,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0
1816,1816,005750.jpg,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1
1817,1817,009820.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1818,1818,004533.jpg,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1819,1819,004874.jpg,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1820,1820,007195.jpg,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1821,1821,000085.jpg,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1822,1822,006426.jpg,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
1823,1823,003371.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1824,1824,009130.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1825,1825,002754.jpg,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1826,1826,000361.jpg,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1
1827,1827,004240.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
1828,1828,000481.jpg,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1
1829,1829,007384.jpg,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0
1830,1830,007577.jpg,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1831,1831,005597.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1832,1832,003232.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1833,1833,005986.jpg,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
1834,1834,006885.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1835,1835,006076.jpg,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
1836,1836,001815.jpg,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
1837,1837,008963.jpg,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0
1838,1838,002930.jpg,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
1839,1839,001696.jpg,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1840,1840,001823.jpg,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1841,1841,008215.jpg,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
1842,1842,003431.jpg,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
1843,1843,006205.jpg,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0
1844,1844,009253.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1845,1845,005227.jpg,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
1846,1846,004522.jpg,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1847,1847,008102.jpg,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1
1848,1848,007912.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1849,1849,008404.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1850,1850,004729.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
1851,1851,006168.jpg,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1852,1852,008377.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1853,1853,004730.jpg,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0
1854,1854,008366.jpg,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1
1855,1855,005155.jpg,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
1856,1856,003980.jpg,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1
1857,1857,000734.jpg,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1858,1858,006031.jpg,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1859,1859,008463.jpg,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
1860,1860,002548.jpg,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0
1861,1861,009962.jpg,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1862,1862,005924.jpg,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
1863,1863,001243.jpg,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
1864,1864,000548.jpg,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1865,1865,005665.jpg,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1866,1866,006479.jpg,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1
1867,1867,001222.jpg,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1
1868,1868,002799.jpg,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
1869,1869,009929.jpg,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1870,1870,007561.jpg,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
1871,1871,007201.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1872,1872,000580.jpg,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1873,1873,003291.jpg,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1874,1874,009827.jpg,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1
1875,1875,000414.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1876,1876,003910.jpg,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
1877,1877,007362.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1878,1878,007303.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1879,1879,008126.jpg,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1
1880,1880,005400.jpg,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1881,1881,006780.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1882,1882,001244.jpg,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
1883,1883,003677.jpg,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
1884,1884,001533.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1885,1885,000649.jpg,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1886,1886,001338.jpg,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1887,1887,002200.jpg,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1888,1888,001925.jpg,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,1889,001850.jpg,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1890,1890,009601.jpg,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1891,1891,007969.jpg,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1892,1892,003755.jpg,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
1893,1893,008625.jpg,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1894,1894,004251.jpg,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1895,1895,008119.jpg,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
1896,1896,005280.jpg,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1
1897,1897,001567.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
1898,1898,001048.jpg,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0
1899,1899,009103.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1900,1900,006477.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1901,1901,001208.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1902,1902,005250.jpg,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0
1903,1903,000881.jpg,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1904,1904,009922.jpg,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905,1905,006688.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1906,1906,002286.jpg,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0
1907,1907,007386.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,1908,009574.jpg,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1
1909,1909,006113.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1910,1910,009264.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1911,1911,004188.jpg,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0
1912,1912,006546.jpg,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1913,1913,002983.jpg,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
1914,1914,005354.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1915,1915,001026.jpg,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
1916,1916,004139.jpg,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0
1917,1917,005949.jpg,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1918,1918,000988.jpg,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
1919,1919,000453.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1920,1920,007759.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1921,1921,004074.jpg,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1922,1922,007199.jpg,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1923,1923,009435.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
